Year,Time,Node_ID,Event_Name,Individual_ID,Age,Gender,Infected,Infectiousness
62.9808,22988,52,Emigrating,24946,2257,M,0,0
62.9836,22989,650,Emigrating,10407,19030,M,0,0
62.9836,22989,447,Emigrating,24134,3202,F,0,0
62.9836,22989,1001,NewClinicalCase,24696,2542,F,1,0
62.9836,22989,1001,NewInfectionEvent,23850,3547,M,1,0
62.9836,22989,1001,NewInfectionEvent,14375,14494,F,1,0
62.9836,22989,1001,Emigrating,19851,8133,M,0,0
62.9836,22989,271,Emigrating,11791,17493,M,0,0
62.9836,22989,67,Emigrating,15581,13099,M,0,0
62.9863,22990,718,Emigrating,12608,16562,F,0,0
62.9863,22990,632,Emigrating,17128,11358,M,0,0
62.9863,22990,553,Emigrating,25609,1436,M,0,0
62.9863,22990,1001,Received_Treatment,24178,3148,M,1,7.49552e-08
62.9863,22990,1001,NewInfectionEvent,15508,13189,F,1,0
62.9863,22990,1001,NewInfectionEvent,25317,1832,M,1,0
62.9863,22990,1001,NewInfectionEvent,20818,7099,F,1,0
62.9863,22990,20,Emigrating,11785,17502,M,0,0
62.9863,22990,15,Emigrating,24099,3244,M,0,0
62.989,22991,698,Emigrating,16938,11558,M,0,0
62.989,22991,650,Emigrating,25609,1437,M,0,0
62.989,22991,530,Emigrating,25891,1109,F,0,0
62.989,22991,399,NewInfectionEvent,18748,9436,M,1,0
62.989,22991,1001,NewInfectionEvent,20267,7702,M,1,0
62.989,22991,1001,NewInfectionEvent,18438,9799,F,1,0
62.989,22991,119,Emigrating,17128,11359,M,0,0
62.989,22991,55,Emigrating,19311,8745,F,0,0
62.9918,22992,712,Emigrating,19654,8333,M,0,0
62.9918,22992,686,Emigrating,26811,23,M,0,0
62.9918,22992,650,Emigrating,19187,8879,F,1,3.28489e-05
62.9918,22992,645,NewInfectionEvent,20527,7414,M,1,0
62.9918,22992,597,Emigrating,12608,16564,F,0,0
62.9918,22992,463,Emigrating,15939,12696,M,0,0
62.9918,22992,391,Emigrating,25850,1161,M,0,0
62.9918,22992,1001,NewInfectionEvent,14463,14408,F,1,0
62.9918,22992,1001,NewInfectionEvent,18121,10168,F,1,0.0858775
62.9918,22992,197,NewInfectionEvent,24416,2881,M,1,0
62.9918,22992,197,NewInfectionEvent,18124,10164,F,1,0
62.9945,22993,725,Emigrating,22513,5133,M,0,0
62.9945,22993,665,NewClinicalCase,14151,14761,F,1,0
62.9945,22993,410,Emigrating,21922,5808,M,0,0
62.9945,22993,1001,NewInfectionEvent,14164,14746,M,1,0
62.9945,22993,1001,NewInfectionEvent,16129,12475,M,1,0.000174768
62.9945,22993,1001,NewInfectionEvent,22369,5292,F,1,0
62.9945,22993,1001,NewInfectionEvent,20403,7552,F,1,0
62.9945,22993,1001,Emigrating,11727,17569,F,0,0
62.9945,22993,192,Emigrating,26811,24,M,0,0
62.9973,22994,674,Emigrating,25472,1614,M,0,0
62.9973,22994,665,NewClinicalCase,12657,16509,F,1,0
62.9973,22994,650,Emigrating,22513,5134,M,0,0
62.9973,22994,638,Emigrating,22002,5730,M,0,0
62.9973,22994,1001,Received_Treatment,23222,4287,F,1,0.0769092
62.9973,22994,1001,NewInfectionEvent,12898,16244,M,1,0
62.9973,22994,246,Emigrating,12343,16876,M,0,0
63,22995,650,Emigrating,9159,20405,M,0,0
63,22995,472,NewInfectionEvent,18301,9968,M,1,0
63,22995,1001,NewInfectionEvent,20857,7057,F,1,0
63,22995,1001,NewInfectionEvent,18430,9813,F,1,0
63,22995,1001,NewInfectionEvent,21116,6773,M,1,0
63,22995,1001,Received_Treatment,24696,2548,F,1,6.03159e-05
63,22995,1001,NewInfectionEvent,19456,8581,M,1,0
63,22995,1001,NewInfectionEvent,23738,3704,F,1,0
63,22995,1001,NewInfectionEvent,15207,13542,M,1,0
63,22995,61,NewInfectionEvent,20894,7017,F,1,0
63.0027,22996,628,Emigrating,25732,1307,F,0,0
63.0027,22996,460,Emigrating,24709,2534,M,0,0
63.0027,22996,327,Emigrating,18900,9251,F,0,0
63.0027,22996,1001,NewClinicalCase,23863,3538,F,1,0
63.0027,22996,1001,NewInfectionEvent,2189,26685.6,F,1,0
63.0027,22996,1001,NewInfectionEvent,10439,19004,F,1,0
63.0027,22996,295,Emigrating,25472,1616,M,0,0
63.0027,22996,253,NewInfectionEvent,23147,4393,F,1,0
63.0027,22996,15,Emigrating,25850,1165,M,0,0
63.0055,22997,710,Emigrating,20203,7771,F,0,0
63.0055,22997,665,Received_Treatment,12657,16512,F,1,1.13515e-05
63.0055,22997,556,Emigrating,23289,4218,F,0,0
63.0055,22997,371,NewInfectionEvent,24099,3251,M,1,0
63.0055,22997,358,Emigrating,21607,6168,M,1,0.000112762
63.0055,22997,307,Emigrating,23696,3747,M,0,0
63.0055,22997,1001,Emigrating,17797,10568,F,0,0
63.0055,22997,79,Emigrating,19654,8338,M,0,0
63.0082,22998,685,NewInfectionEvent,22647,4968,F,1,0
63.0082,22998,577,Emigrating,15181,13581,M,0,0
63.0082,22998,567,Emigrating,23289,4219,F,0,0
63.0082,22998,396,Emigrating,3527,23499.1,F,0,0
63.0082,22998,1001,NewClinicalCase,23411,4066,F,1,0
63.0082,22998,1001,NewClinicalCase,23508,3952,F,1,0
63.0082,22998,1001,NewInfectionEvent,14106,14827,F,1,0
63.0082,22998,196,NewInfectionEvent,940,25413.2,F,1,0
63.0082,22998,191,Emigrating,20086,7901,M,0,0
63.0082,22998,24,Emigrating,25167,2005,M,0,0
63.011,22999,583,Emigrating,20509,7440,F,0,0
63.011,22999,568,Emigrating,22247,5460,F,0,0
63.011,22999,335,Emigrating,12343,16881,M,0,0
63.011,22999,1001,NewInfectionEvent,16057,12561,M,1,0
63.011,22999,1001,NewInfectionEvent,14504,14372,F,1,0
63.011,22999,1001,NewClinicalCase,20705,7226,M,1,0
63.011,22999,15,Emigrating,15181,13582,M,0,0
63.0137,23000,734,Emigrating,25167,2007,M,0,0
63.0137,23000,665,Received_Treatment,14151,14768,F,1,0.000719274
63.0137,23000,530,Emigrating,25732,1311,F,0,0
63.0137,23000,1001,Received_Treatment,23411,4068,F,1,0
63.0137,23000,1001,NewInfectionEvent,10604,18813,M,1,0
63.0137,23000,1001,NewClinicalCase,22346,5338,F,1,1.66303e-05
63.0137,23000,186,Emigrating,22247,5461,F,0,0
63.0164,23001,727,Emigrating,16285,12316,F,0,0
63.0164,23001,681,Emigrating,3527,23502.1,F,0,0
63.0164,23001,602,Emigrating,20086,7904,M,0,0
63.0164,23001,522,Emigrating,26515,391,F,0,0
63.0164,23001,356,Emigrating,25026,2189,M,0,0
63.0164,23001,1001,NewInfectionEvent,20862,7062,F,1,0
63.0164,23001,1001,NewInfectionEvent,21501,6285,M,1,0.000280074
63.0164,23001,1001,Received_Treatment,23863,3543,F,1,0.00013827
63.0164,23001,1001,Received_Treatment,23508,3955,F,1,0
63.0192,23002,559,Emigrating,16285,12317,F,0,0
63.0192,23002,1001,NewInfectionEvent,16000,12624,M,1,0
63.0192,23002,275,Emigrating,26111,878,F,0,0
63.0192,23002,192,Emigrating,26515,392,F,0,0
63.0192,23002,186,Emigrating,21607,6173,M,1,0.000120539
63.0219,23003,493,Emigrating,20481,7475,F,0,0
63.0219,23003,1001,NewInfectionEvent,18071,10245,M,1,0
63.0219,23003,1001,Received_Treatment,22346,5341,F,1,4.21309e-05
63.0219,23003,110,NewClinicalCase,18874,9286,F,1,0
63.0219,23003,20,Emigrating,26111,879,F,0,0
63.0247,23004,694,Emigrating,18900,9259,F,0,0
63.0247,23004,650,Emigrating,22002,5740,M,0,0
63.0247,23004,428,Emigrating,24709,2542,M,0,0
63.0247,23004,1001,NewInfectionEvent,17177,11321,F,1,0
63.0247,23004,1001,NewInfectionEvent,18954,9178,F,1,0.000151445
63.0247,23004,1001,NewInfectionEvent,19456,8590,M,1,0
63.0247,23004,1001,NewInfectionEvent,14422,14456,F,1,0
63.0247,23004,1001,NewInfectionEvent,11792,17507,F,1,0
63.0247,23004,1001,NewInfectionEvent,15132,13626,M,1,0
63.0247,23004,280,Emigrating,25026,2192,M,0,0
63.0274,23005,494,Emigrating,7374,22532,M,0,0
63.0274,23005,443,Emigrating,22072,5661,M,0,0
63.0274,23005,1001,NewInfectionEvent,16802,11736,M,1,0
63.0274,23005,1001,NewInfectionEvent,1568,24374.6,M,1,0
63.0274,23005,1001,NewInfectionEvent,21932,5809,M,1,0
63.0274,23005,1001,NewInfectionEvent,15070,13702,M,1,0
63.0274,23005,1001,NewInfectionEvent,14304,14594,F,1,0
63.0274,23005,1001,NewInfectionEvent,19496,8548,M,1,0.181501
63.0274,23005,1001,NewInfectionEvent,8785,20839,M,1,0
63.0274,23005,1001,Emigrating,21922,5820,M,0,0
63.0274,23005,80,NewInfectionEvent,12811,16355,F,1,0
63.0274,23005,48,Emigrating,25828,1203,F,0,0
63.0301,23006,451,Emigrating,24797,2446,M,0,0
63.0301,23006,367,Emigrating,23696,3756,M,0,0
63.0301,23006,1001,NewClinicalCase,23850,3564,M,1,0
63.0301,23006,1001,NewClinicalCase,25317,1848,M,1,0
63.0301,23006,1001,NewInfectionEvent,19503,8540,M,1,0
63.0301,23006,1001,Emigrating,15939,12710,M,0,0
63.0301,23006,128,Emigrating,7374,22533,M,0,0
63.0329,23007,737,Emigrating,21160,6720,F,0,0
63.0329,23007,458,Emigrating,23687,3762,M,0,0
63.0329,23007,416,Emigrating,24798,2447,F,0,0
63.0329,23007,1001,Received_Treatment,25317,1849,M,1,0
63.0329,23007,192,Emigrating,25828,1205,F,0,0
63.0329,23007,83,NewClinicalCase,22117,5609,M,1,0
63.0356,23008,650,Emigrating,24797,2448,M,0,0
63.0356,23008,1001,NewClinicalCase,18071,10250,M,1,2.2051e-07
63.0384,23009,590,Emigrating,5435,25955.3,M,0,0
63.0384,23009,419,Emigrating,24569,2714,M,0,0
63.0384,23009,1001,NewInfectionEvent,13853,15135,F,1,0
63.0384,23009,1001,NewInfectionEvent,23316,4202,M,1,0
63.0384,23009,197,NewClinicalCase,24416,2898,M,1,0
63.0384,23009,83,Received_Treatment,22117,5611,M,1,0
63.0411,23010,699,Emigrating,24569,2715,M,0,0
63.0411,23010,651,Emigrating,20481,7482,F,0,0
63.0411,23010,645,NewClinicalCase,20527,7432,M,1,0
63.0411,23010,534,Emigrating,23687,3765,M,0,0
63.0411,23010,307,Emigrating,24798,2450,F,0,0
63.0411,23010,1001,NewInfectionEvent,15353,13388,F,1,0
63.0411,23010,1001,NewInfectionEvent,24259,3079,F,1,0
63.0411,23010,1001,NewInfectionEvent,20485,7478,F,1,0.00417082
63.0411,23010,1001,NewInfectionEvent,16190,12430,M,1,0
63.0411,23010,1001,NewInfectionEvent,19230,8856,F,1,0
63.0411,23010,255,Emigrating,21160,6723,F,0,0
63.0411,23010,58,Emigrating,23776,3664,M,0,0
63.0411,23010,54,NewInfectionEvent,17310,11171,M,1,0
63.0411,23010,54,NewInfectionEvent,20625,7325,F,1,0
63.0438,23011,673,Emigrating,23599,3861,M,0,0
63.0438,23011,657,Emigrating,24119,3236,F,0,0
63.0438,23011,1001,Received_Treatment,23850,3569,M,1,1.49383e-05
63.0438,23011,1001,NewClinicalCase,20818,7120,F,1,2.19606e-07
63.0466,23012,565,Emigrating,21202,6667,M,0,0
63.0466,23012,399,NewClinicalCase,18748,9457,M,1,0
63.0466,23012,1001,NewInfectionEvent,25325,1844,M,1,0
63.0466,23012,79,Emigrating,22072,5668,M,0,0
63.0493,23013,701,Emigrating,24251,3091,F,0,0
63.0493,23013,650,Emigrating,23599,3863,M,0,0
63.0493,23013,462,Emigrating,26421,504,F,0,0
63.0493,23013,396,Emigrating,21012,6889,F,0,0
63.0493,23013,1001,NewInfectionEvent,19356,8705,F,1,0
63.0493,23013,1001,NewClinicalCase,23738,3722,F,1,0
63.0493,23013,61,NewClinicalCase,20894,7035,F,1,0
63.0493,23013,61,Received_Treatment,20894,7035,F,1,0
63.0521,23014,629,Emigrating,22850,4739,M,0,0
63.0521,23014,473,Emigrating,12360,16884,M,0,0
63.0521,23014,410,Emigrating,14419,14469,M,0,0
63.0521,23014,1001,NewInfectionEvent,20495,7465,M,1,0
63.0521,23014,1001,NewInfectionEvent,2125,26122.4,F,1,0
63.0521,23014,1001,NewInfectionEvent,12073,17183,M,1,0
63.0521,23014,253,NewClinicalCase,23147,4411,F,1,0
63.0548,23015,650,Emigrating,12360,16885,M,0,0
63.0548,23015,647,Emigrating,24528,2776,M,0,0
63.0548,23015,532,Emigrating,18536,9697,M,0,0
63.0548,23015,397,Emigrating,12495,16728,M,0,0
63.0548,23015,371,NewClinicalCase,24099,3269,M,1,0
63.0548,23015,338,Emigrating,21012,6891,F,0,0
63.0548,23015,197,Received_Treatment,24416,2904,M,1,4.80877e-05
63.0548,23015,8,Emigrating,25800,1240,M,0,0
63.0575,23016,734,Emigrating,12828,16344,M,0,0
63.0575,23016,685,NewClinicalCase,22647,4986,F,1,0
63.0575,23016,658,Emigrating,11394,17949,F,0,0
63.0575,23016,472,NewClinicalCase,18301,9989,M,1,0
63.0575,23016,439,Emigrating,8255,21474,F,0,0
63.0575,23016,390,Emigrating,22929,4649,M,0,0
63.0575,23016,375,Emigrating,25800,1241,M,0,0
63.0575,23016,1001,NewInfectionEvent,15857,12816,M,1,0
63.0575,23016,1001,NewInfectionEvent,17172,11339,M,1,0
63.0575,23016,1001,NewInfectionEvent,11958,17301,M,1,0
63.0575,23016,1001,NewInfectionEvent,14204,14726,M,1,0
63.0575,23016,253,Received_Treatment,23147,4413,F,1,0
63.0603,23017,736,Emigrating,23930,3470,M,0,0
63.0603,23017,559,Emigrating,5435,25963.3,M,0,0
63.0603,23017,532,Emigrating,24528,2778,M,0,0
63.0603,23017,472,Received_Treatment,18301,9990,M,1,2.38608e-07
63.0603,23017,458,Emigrating,8255,21475,F,0,0
63.0603,23017,331,Emigrating,25672,1394,M,0,0
63.0603,23017,314,Emigrating,21430,6374,F,0,0
63.0603,23017,192,Emigrating,24251,3095,F,0,0
63.0603,23017,124,Emigrating,593,24033.7,F,0,0
63.063,23018,711,Emigrating,6654,23842.3,F,0,0
63.063,23018,685,Received_Treatment,22647,4988,F,1,0
63.063,23018,532,Emigrating,12495,16731,M,0,0
63.063,23018,422,Emigrating,17494,10928,F,0,0
63.063,23018,396,Emigrating,20828,7118,F,0,0
63.063,23018,1001,NewInfectionEvent,14204,14728,M,1,0
63.063,23018,1001,NewInfectionEvent,20520,7447,F,1,0
63.063,23018,52,Emigrating,22929,4651,M,0,0
63.0658,23019,734,Emigrating,593,24035.7,F,0,0
63.0658,23019,404,Emigrating,13445,15631,F,0,0
63.0658,23019,371,Received_Treatment,24099,3273,M,1,2.09309e-06
63.0658,23019,1001,NewInfectionEvent,24920,2322,M,1,0
63.0658,23019,1001,Emigrating,21709,6077,F,0,0
63.0658,23019,175,Emigrating,24841,2412,F,0,0
63.0658,23019,116,Emigrating,6654,23843.3,F,0,0
63.0658,23019,79,Emigrating,17494,10929,F,0,0
63.0685,23020,693,Emigrating,24282,3064,F,0,0
63.0685,23020,380,Emigrating,18536,9702,M,0,0
63.0685,23020,1001,NewInfectionEvent,20924,7013,F,1,0
63.0685,23020,1001,NewInfectionEvent,24914,2332,M,1,0
63.0685,23020,1001,NewInfectionEvent,18233,10063,F,1,0
63.0685,23020,1001,Emigrating,26421,511,F,0,0
63.0685,23020,266,Emigrating,20623,7335,M,1,0.00930312
63.0685,23020,243,Emigrating,11159,18215,M,0,0
63.0685,23020,186,Emigrating,21202,6675,M,0,0
63.0685,23020,108,Emigrating,13445,15632,F,0,0
63.0712,23021,671,Emigrating,24841,2414,F,0,0
63.0712,23021,600,Emigrating,8028,21793,F,0,0
63.0712,23021,559,Emigrating,25672,1398,M,0,0
63.0712,23021,546,Emigrating,10048,19452,M,0,0
63.0712,23021,399,Received_Treatment,18748,9466,M,1,0.123794
63.0712,23021,341,Emigrating,8877,20754,F,0,0
63.0712,23021,1001,NewInfectionEvent,19689,8335,F,1,0.00727606
63.0712,23021,186,Emigrating,23930,3474,M,0,0
63.0712,23021,13,Emigrating,11159,18216,M,0,0
63.074,23022,484,Emigrating,12828,16350,M,0,0
63.074,23022,313,Emigrating,19015,9139,F,0,0
63.074,23022,186,Emigrating,20623,7337,M,1,0.0153748
63.074,23022,108,Emigrating,24282,3066,F,0,0
63.0767,23023,621,Emigrating,24816,2445,M,0,0
63.0767,23023,611,NewInfectionEvent,21226,6636,M,1,0
63.0767,23023,379,Emigrating,17089,11430,M,0,0
63.0767,23023,93,Emigrating,11394,17956,F,0,0
63.0767,23023,44,NewInfectionEvent,18932,9240,M,1,0
63.0795,23024,734,Emigrating,17089,11431,M,0,0
63.0795,23024,541,Emigrating,10048,19455,M,0,0
63.0795,23024,345,Emigrating,8877,20757,F,0,0
63.0795,23024,329,Emigrating,18896,9283,F,0,0
63.0795,23024,320,Emigrating,24816,2446,M,0,0
63.0795,23024,1001,NewClinicalCase,21932,5828,M,1,0
63.0795,23024,1001,Received_Treatment,23738,3733,F,1,0.811403
63.0795,23024,141,Emigrating,21610,6193,M,0,0
63.0822,23025,548,NewInfectionEvent,14550,14354,F,1,0
63.0822,23025,1001,NewInfectionEvent,19814,8206,F,1,0
63.0822,23025,1001,Emigrating,26690,206,M,0,0
63.0822,23025,1001,Emigrating,21430,6382,F,0,0
63.0849,23026,687,NewInfectionEvent,18628,9611,M,1,0
63.0849,23026,1001,NewInfectionEvent,19102,9026,F,1,0
63.0877,23027,618,NewInfectionEvent,20901,7043,F,1,0
63.0877,23027,584,NewInfectionEvent,21969,5805,M,1,0
63.0877,23027,584,NewInfectionEvent,17349,11127,F,1,0.00115814
63.0877,23027,452,Emigrating,21855,5917,F,0,0
63.0877,23027,1001,NewInfectionEvent,15514,13219,M,1,0
63.0877,23027,1001,NewClinicalCase,24259,3096,F,1,0
63.0877,23027,1001,NewInfectionEvent,14204,14737,M,1,0
63.0877,23027,1001,Emigrating,22850,4752,M,0,0
63.0877,23027,71,NewInfectionEvent,23837,3604,M,1,0
63.0877,23027,55,Emigrating,25014,2234,F,0,0
63.0877,23027,41,NewInfectionEvent,12466,16771,M,1,0
63.0877,23027,41,NewInfectionEvent,21120,6800,F,1,0
63.0904,23028,504,NewInfectionEvent,14793,14054,M,1,0
63.0904,23028,504,NewInfectionEvent,17151,11371,M,1,0
63.0904,23028,462,Emigrating,25829,1225,F,0,0
63.0904,23028,413,Emigrating,25476,1646,F,0,0
63.0904,23028,1001,NewInfectionEvent,15155,13634,F,1,0
63.0904,23028,1001,Received_Treatment,24259,3097,F,1,0
63.0904,23028,1001,NewInfectionEvent,22227,5509,F,1,0.00346922
63.0904,23028,1001,NewInfectionEvent,21405,6422,M,1,0
63.0904,23028,1001,NewClinicalCase,23316,4221,M,1,0
63.0904,23028,206,NewInfectionEvent,23439,4059,M,1,0
63.0904,23028,15,Emigrating,15629,13087,M,0,0
63.0904,23028,15,Emigrating,21610,6197,M,0,0
63.0932,23029,461,NewInfectionEvent,19360,8718,M,1,0
63.0932,23029,390,Emigrating,25086,2133,F,0,0
63.0932,23029,362,NewInfectionEvent,23701,3773,F,1,0
63.0932,23029,362,NewInfectionEvent,13321,15771,M,1,0
63.0932,23029,1001,NewInfectionEvent,25916,1126,F,1,0
63.0932,23029,161,Emigrating,17022,11514,F,0,0
63.0932,23029,150,NewInfectionEvent,18881,9307,M,1,0
63.0932,23029,101,NewInfectionEvent,9903,19631,F,1,0
63.0932,23029,54,NewClinicalCase,20625,7344,F,1,0
63.0959,23030,592,Emigrating,23492,4001,M,0,0
63.0959,23030,473,Emigrating,15629,13089,M,0,0
63.0959,23030,448,NewInfectionEvent,22492,5197,M,1,0
63.0959,23030,446,Emigrating,21855,5920,F,0,0
63.0959,23030,434,NewInfectionEvent,20365,7628,F,1,0
63.0959,23030,417,Emigrating,25476,1648,F,0,0
63.0959,23030,370,Emigrating,25014,2237,F,0,0
63.0959,23030,1001,NewClinicalCase,25325,1862,M,1,0
63.0959,23030,186,Emigrating,17022,11515,F,0,0
63.0959,23030,110,NewInfectionEvent,11689,17648,M,1,0
63.0959,23030,102,NewInfectionEvent,22688,4946,F,1,0
63.0959,23030,102,NewInfectionEvent,20342,7651,F,1,0
63.0959,23030,102,NewInfectionEvent,10433,19043,F,1,0
63.0959,23030,54,NewClinicalCase,17310,11191,M,1,0
63.0986,23031,678,Emigrating,14712,14173,M,0,0
63.0986,23031,538,NewInfectionEvent,12689,16503,M,1,0
63.0986,23031,464,NewInfectionEvent,18063,10281,M,1,0
63.0986,23031,464,NewInfectionEvent,23042,4547,M,1,0
63.0986,23031,262,NewInfectionEvent,8676,20987,M,1,0
63.0986,23031,234,Emigrating,19144,8983,M,0,0
63.1014,23032,621,Emigrating,23492,4003,M,0,0
63.1014,23032,459,Emigrating,14712,14174,M,0,0
63.1014,23032,1001,Received_Treatment,25325,1864,M,1,0
63.1014,23032,192,Emigrating,19144,8984,M,0,0
63.1014,23032,185,NewInfectionEvent,26501,441,F,1,0
63.1014,23032,124,Emigrating,19015,9149,F,0,0
63.1014,23032,83,NewInfectionEvent,21513,6305,F,1,0
63.1041,23033,723,NewInfectionEvent,16178,12478,M,1,0
63.1041,23033,712,NewInfectionEvent,22955,4640,F,1,0
63.1041,23033,629,NewInfectionEvent,22850,4758,M,1,0
63.1041,23033,568,Emigrating,22247,5494,F,0,0
63.1041,23033,504,NewInfectionEvent,18561,9693,M,1,0
63.1041,23033,444,NewInfectionEvent,19441,8638,M,1,0
63.1041,23033,345,Emigrating,25529,1588,M,0,0
63.1041,23033,1001,NewInfectionEvent,17718,10687,M,1,0
63.1041,23033,1001,NewInfectionEvent,21645,6161,F,1,0
63.1041,23033,291,NewInfectionEvent,21497,6318,F,1,0
63.1041,23033,291,NewInfectionEvent,17419,11032,F,1,0
63.1041,23033,264,Emigrating,25086,2137,F,0,0
63.1041,23033,160,NewInfectionEvent,14865,13979,F,1,0
63.1041,23033,156,NewInfectionEvent,15100,13682,M,1,0
63.1041,23033,58,NewInfectionEvent,24753,2523,F,1,0
63.1041,23033,57,Emigrating,24739,2538,F,0,0
63.1068,23034,704,Emigrating,18615,9632,M,0,0
63.1068,23034,646,NewInfectionEvent,13893,15111,M,1,0
63.1068,23034,565,NewInfectionEvent,22958,4637,F,1,0
63.1068,23034,527,Emigrating,19306,8795,M,0,0
63.1068,23034,465,Emigrating,25829,1231,F,0,0
63.1068,23034,407,NewInfectionEvent,16591,11997,M,1,0
63.1068,23034,1001,NewInfectionEvent,10426,19053,F,1,0
63.1068,23034,1001,NewInfectionEvent,15856,12835,F,1,0
63.1068,23034,1001,NewInfectionEvent,15639,13081,F,1,0
63.1068,23034,295,Emigrating,24185,3186,F,0,0
63.1068,23034,293,NewInfectionEvent,19790,8239,M,1,0
63.1068,23034,279,NewInfectionEvent,20355,7641,F,1,0
63.1068,23034,115,NewInfectionEvent,16231,12408,F,1,0
63.1096,23035,668,Emigrating,18771,9452,M,0,0
63.1096,23035,520,NewInfectionEvent,22472,5221,M,1,0
63.1096,23035,1001,NewInfectionEvent,24257,3109,F,1,0.00430319
63.1096,23035,1001,NewInfectionEvent,22108,5645,M,1,0
63.1096,23035,1001,NewInfectionEvent,21446,6379,F,1,0
63.1096,23035,1001,NewInfectionEvent,17287,11225,M,1,0
63.1096,23035,275,NewInfectionEvent,20866,7094,F,1,0
63.1096,23035,155,NewInfectionEvent,18965,9199,F,1,0
63.1096,23035,155,NewInfectionEvent,24386,2960,M,1,0
63.1096,23035,155,NewInfectionEvent,12582,16641,M,1,0
63.1096,23035,115,NewInfectionEvent,16231,12409,F,1,0
63.1096,23035,96,NewInfectionEvent,21625,6192,M,1,0
63.1096,23035,79,Emigrating,22247,5496,F,0,0
63.1123,23036,494,Emigrating,18896,9295,F,0,0
63.1123,23036,474,NewInfectionEvent,15363,13407,M,1,0
63.1123,23036,401,NewInfectionEvent,26321,642,F,1,0
63.1123,23036,386,Emigrating,21353,6478,M,0,0
63.1123,23036,358,Emigrating,21607,6207,M,1,0.000245471
63.1123,23036,1001,NewInfectionEvent,8028,21808,F,1,0
63.1123,23036,1001,NewInfectionEvent,17891,10480,M,1,0
63.1123,23036,1001,NewInfectionEvent,20056,7973,M,1,0.000762954
63.1123,23036,265,NewInfectionEvent,18667,9573,M,1,0
63.1123,23036,212,Emigrating,26478,472,M,0,0
63.1123,23036,115,NewInfectionEvent,16231,12410,F,1,0
63.1123,23036,63,NewInfectionEvent,26257,718,M,1,0
63.1123,23036,59,NewInfectionEvent,7488,22443,F,1,0
63.1123,23036,54,Received_Treatment,17310,11197,M,1,0.00147467
63.1123,23036,54,Received_Treatment,20625,7351,F,1,0.005253
63.1123,23036,22,NewInfectionEvent,10562,18895,M,1,0
63.1151,23037,736,NewInfectionEvent,6869,23967.1,M,1,0
63.1151,23037,655,NewInfectionEvent,7522,22412,F,1,0
63.1151,23037,535,NewInfectionEvent,22875,4729,F,1,0
63.1151,23037,399,NewInfectionEvent,24460,2874,M,1,0
63.1151,23037,399,NewInfectionEvent,15884,12809,M,1,0
63.1151,23037,378,NewInfectionEvent,18551,9704,F,1,0
63.1151,23037,356,Emigrating,16445,12174,M,0,0
63.1151,23037,1001,NewClinicalCase,24920,2340,M,1,0
63.1151,23037,1001,NewInfectionEvent,18882,9314,F,1,0
63.1151,23037,1001,NewClinicalCase,24914,2349,M,1,0
63.1151,23037,1001,NewInfectionEvent,23673,3810,F,1,0
63.1151,23037,249,Emigrating,24185,3189,F,0,0
63.1151,23037,192,Emigrating,21607,6208,M,0,0.000186133
63.1151,23037,106,Emigrating,25529,1592,M,0,0
63.1151,23037,79,Emigrating,26478,473,M,0,0
63.1151,23037,67,Emigrating,24739,2542,F,0,0
63.1151,23037,54,NewInfectionEvent,17310,11198,M,1,0.00240438
63.1151,23037,20,Emigrating,21353,6479,M,0,0
63.1178,23038,697,Emigrating,18615,9636,M,0,0
63.1178,23038,690,Emigrating,13539,15542,M,0,0
63.1178,23038,676,Emigrating,24018,3381,F,0,0
63.1178,23038,566,NewInfectionEvent,22785,4847,F,1,0
63.1178,23038,566,NewInfectionEvent,24824,2450,F,1,0
63.1178,23038,296,Emigrating,10514,18955,M,0,0
63.1178,23038,1001,Received_Treatment,24920,2341,M,1,0
63.1178,23038,1001,NewInfectionEvent,20350,7650,M,1,2.42905e-05
63.1178,23038,1001,NewInfectionEvent,21552,6261,F,1,1.5144e-05
63.1178,23038,1001,NewInfectionEvent,19594,8469,F,1,0
63.1178,23038,107,NewInfectionEvent,25112,2114,M,1,0
63.1205,23039,573,NewInfectionEvent,21252,6614,M,1,0
63.1205,23039,573,NewInfectionEvent,15195,13606,F,1,0
63.1205,23039,517,Emigrating,13600,15462,M,0,0
63.1205,23039,441,NewInfectionEvent,15767,12952,F,1,0
63.1205,23039,305,NewInfectionEvent,2605,23419.6,M,1,0
63.1205,23039,301,Emigrating,11817,17505,M,0,0
63.1205,23039,1001,NewInfectionEvent,13057,16086,M,1,0
63.1205,23039,1001,NewInfectionEvent,11551,17793,F,1,0
63.1205,23039,1001,NewInfectionEvent,18321,9987,M,1,0
63.1205,23039,1001,NewInfectionEvent,14106,14868,F,1,0.00171751
63.1205,23039,1001,Emigrating,23776,3693,M,0,0
63.1205,23039,207,NewInfectionEvent,20858,7101,M,1,0
63.1205,23039,207,NewInfectionEvent,23013,4588,M,1,0
63.1205,23039,207,NewInfectionEvent,9025,20602,M,1,0
63.1205,23039,108,Emigrating,24018,3382,F,0,0
63.1205,23039,79,Emigrating,13539,15543,M,0,0
63.1205,23039,48,NewInfectionEvent,21311,6541,F,1,0
63.1233,23040,603,NewInfectionEvent,23027,4566,M,1,0
63.1233,23040,603,NewInfectionEvent,9215,20390,M,1,0
